pressure branch 0 node 0,pressure branch 0 node 1,pressure branch 1 node 0,pressure branch 1 node 1,pressure branch 2 node 0,pressure branch 2 node 1,pressure branch 3 node 0,pressure branch 3 node 1,pressure branch 4 node 0,pressure branch 4 node 1,pressure branch 5 node 0,pressure branch 5 node 1,pressure branch 6 node 0,pressure branch 6 node 1,
97580.12,96943.37,97466.77,96428.83,94901.64,87164.33,97837.92,97157.74,97817.48,99010.42,99118.26,101637.96,97611.99,96434.58
97727.18,97169.41,97708.89,96523.86,95101.67,87283.51,98066.00,97468.19,98158.78,99040.60,99440.06,101618.96,97861.12,96539.08
97797.01,97400.09,97955.16,96621.40,95306.67,87403.05,98299.92,97890.32,98603.68,99080.20,99869.32,101609.30,98114.37,96644.85
97796.97,97630.16,98198.08,96721.53,95513.39,87522.99,98535.36,98399.23,99122.41,99132.08,100377.81,101612.16,98364.29,96751.99
97740.77,97853.55,98429.53,96824.18,95717.76,87643.38,98766.77,98961.32,99677.84,99198.10,100929.42,101629.68,98602.80,96860.51
97649.74,98063.94,98641.53,96929.15,95915.22,87764.26,98987.90,99537.26,100228.89,99278.84,101483.45,101662.79,98821.99,96970.33
97540.90,98255.20,98826.88,97036.09,96101.05,87885.69,99192.16,100085.57,100734.42,99373.57,101998.27,101711.08,99014.72,97081.24
97437.06,98421.91,98979.84,97144.50,96270.77,88007.68,99373.19,100566.44,101156.99,99480.33,102435.08,101772.84,99175.27,97192.95
97352.85,98559.89,99096.45,97253.79,96420.39,88130.25,99525.37,100946.06,101466.17,99596.03,102761.47,101845.17,99299.72,97305.07
97304.87,98665.90,99174.93,97363.30,96546.73,88253.40,99644.31,101197.07,101641.25,99716.77,102954.44,101924.26,99386.23,97417.17
97300.84,98738.64,99215.60,97472.31,96647.62,88377.08,99727.32,101304.71,101672.99,99838.17,103002.45,102005.68,99435.06,97528.75
97343.62,98778.68,99220.77,97580.13,96721.98,88501.24,99773.60,101267.79,101564.28,99955.70,102906.50,102084.78,99448.42,97639.33
97436.21,98787.79,99194.55,97686.11,96769.93,88625.80,99784.46,101095.52,101329.74,100065.11,102679.90,102157.14,99430.31,97748.42
97569.03,98769.34,99142.39,97789.65,96792.75,88750.67,99763.16,100809.53,100994.37,100162.77,102346.99,102218.85,99386.03,97855.58
97733.47,98727.85,99070.64,97890.26,96792.70,88875.74,99714.54,100440.79,100591.27,100245.97,101940.78,102266.93,99321.83,97960.44
97912.44,98668.52,98986.00,97987.59,96772.85,89000.89,99644.47,100026.74,100158.70,100313.14,101499.78,102299.54,99244.24,98062.68
